Age#,Boarding point 1,Cabin,Category,Class,Destination,destination,Embarked,Gender,Name,NameRaw,Origin,Parch - Calc,parch calc 2,Passenger Id,Port,Sex,SibSp - Calc,sibsp calc2,Survived,Survived - Calc,Survived num,Ticket,Age,Dest Lat,Dest Long,Dest point,Fare,Fare Rounded,Number of Passengers,Origin Lat,Origin Lon,Origin Point,Parch,Pclass,Route,Sib Sp,Survival Percentage,SurvivedRaw,Wreck ship Latitude,Wreck ship longitude
26,Southampton,E121,Women,Third,"New York, United States",New York,S,Female,Mrs. (Beila) Moor,"Moor, Mrs. (Beila)",Southampton,1,Yes,824,Southampton,female,0,No,Survived,Survived,,392096,27,40.6677,-74.0407,Point,12.475,12,1,50.9167,-1.38333,Point,1,3,LineString,0,1,1,41.726931,-49.948253
2,Southampton,U2,Children,Third,"New York, United States",New York,S,Male,Master. Urho Abraham Panula,"Panula, Master. Urho Abraham",Southampton,1,Yes,825,Southampton,male,4,Yes,Not Survived,Died,,3101295,2,40.6677,-74.0407,Point,39.6875,39,1,50.9167,-1.38333,Point,1,3,LineString,4,0,0,41.726931,-49.948253
14,Southampton,U2,Men,Third,"New York, United States",New York,Q,Male,Mr. John Flynn,"Flynn, Mr. John",Southampton,0,No,826,Queenstown,male,0,No,Not Survived,Died,,368323,15,40.6677,-74.0407,Point,6.95,6,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
14,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Len Lam,"Lam, Mr. Len",Southampton,0,No,827,Southampton,male,0,No,Not Survived,Died,,1601,15,40.6677,-74.0407,Point,56.4958,56,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
0,Southampton,U2,Children,Second,"New York, United States",New York,C,Male,Master. Andre Mallet,"Mallet, Master. Andre",Southampton,2,Yes,828,Cherbourg,male,0,No,Survived,Survived,,S.C./PARIS 2079,1,40.6677,-74.0407,Point,37.0042,37,1,50.9167,-1.38333,Point,2,2,LineString,0,1,1,41.726931,-49.948253
14,Southampton,U2,Men,Third,"New York, United States",New York,Q,Male,Mr. Thomas Joseph McCormack,"McCormack, Mr. Thomas Joseph",Southampton,0,No,829,Queenstown,male,0,No,Survived,Survived,,367228,15,40.6677,-74.0407,Point,7.75,7,1,50.9167,-1.38333,Point,0,3,LineString,0,1,1,41.726931,-49.948253
62,Southampton,B28,Women,First,"New York, United States",New York,Q,Female,Mrs. George Nelson (Martha Evelyn) Stone,"Stone, Mrs. George Nelson (Martha Evelyn)",Southampton,0,No,830,Queenstown,female,0,No,Survived,Survived,,113572,62,40.6677,-74.0407,Point,80,80,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
14,Southampton,U2,Women,Third,"New York, United States",New York,C,Female,Mrs. Antoni (Selini Alexander) Yasbeck,"Yasbeck, Mrs. Antoni (Selini Alexander)",Southampton,0,No,831,Cherbourg,female,1,Yes,Survived,Survived,,2659,15,40.6677,-74.0407,Point,14.4542,14,1,50.9167,-1.38333,Point,0,3,LineString,1,1,1,41.726931,-49.948253
,Southampton,U2,Children,Second,"New York, United States",New York,S,Male,Master. George Sibley Richards,"Richards, Master. George Sibley",Southampton,1,Yes,832,Southampton,male,1,Yes,Survived,Survived,,29106,,40.6677,-74.0407,Point,18.75,18,1,50.9167,-1.38333,Point,1,2,LineString,1,1,1,41.726931,-49.948253
14,Southampton,U2,Men,Third,"New York, United States",New York,C,Male,Mr. Amin Saad,"Saad, Mr. Amin",Southampton,0,No,833,Cherbourg,male,0,No,Not Survived,Died,,2671,15,40.6677,-74.0407,Point,7.2292,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
22,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Albert Augustsson,"Augustsson, Mr. Albert",Southampton,0,No,834,Southampton,male,0,No,Not Survived,Died,,347468,23,40.6677,-74.0407,Point,7.8542,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
18,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Owen George Allum,"Allum, Mr. Owen George",Southampton,0,No,835,Southampton,male,0,No,Not Survived,Died,,2223,18,40.6677,-74.0407,Point,8.3,8,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
38,Southampton,E49,Women,First,"New York, United States",New York,C,Female,Miss. Sara Rebecca Compton,"Compton, Miss. Sara Rebecca",Southampton,1,Yes,836,Cherbourg,female,1,Yes,Survived,Survived,,PC 17756,39,40.6677,-74.0407,Point,83.1583,83,1,50.9167,-1.38333,Point,1,1,LineString,1,1,1,41.726931,-49.948253
20,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Jakob Pasic,"Pasic, Mr. Jakob",Southampton,0,No,837,Southampton,male,0,No,Not Survived,Died,,315097,21,40.6677,-74.0407,Point,8.6625,8,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
14,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Maurice Sirota,"Sirota, Mr. Maurice",Southampton,0,No,838,Southampton,male,0,No,Not Survived,Died,,392092,15,40.6677,-74.0407,Point,8.05,8,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
32,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Chang Chip,"Chip, Mr. Chang",Southampton,0,No,839,Southampton,male,0,No,Survived,Survived,,1601,32,40.6677,-74.0407,Point,56.4958,56,1,50.9167,-1.38333,Point,0,3,LineString,0,1,1,41.726931,-49.948253
14,Southampton,C47,Men,First,"New York, United States",New York,C,Male,Mr. Pierre Marechal,"Marechal, Mr. Pierre",Southampton,0,No,840,Cherbourg,male,0,No,Survived,Survived,,11774,15,40.6677,-74.0407,Point,29.7,29,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
20,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Ilmari Rudolf Alhomaki,"Alhomaki, Mr. Ilmari Rudolf",Southampton,0,No,841,Southampton,male,0,No,Not Survived,Died,,SOTON/O2 3101287,20,40.6677,-74.0407,Point,7.925,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
16,Southampton,U2,Men,Second,"New York, United States",New York,S,Male,Mr. Thomas Charles Mudd,"Mudd, Mr. Thomas Charles",Southampton,0,No,842,Southampton,male,0,No,Not Survived,Died,,S.O./P.P. 3,16,40.6677,-74.0407,Point,10.5,10,1,50.9167,-1.38333,Point,0,2,LineString,0,0,0,41.726931,-49.948253
30,Southampton,U2,Women,First,"New York, United States",New York,C,Female,Miss. Augusta Serepeca,"Serepeca, Miss. Augusta",Southampton,0,No,843,Cherbourg,female,0,No,Survived,Survived,,113798,30,40.6677,-74.0407,Point,31,31,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
,Southampton,U2,Men,Third,"New York, United States",New York,C,Male,Mr. Peter L Lemberopolous,"Lemberopolous, Mr. Peter L",Southampton,0,No,844,Cherbourg,male,0,No,Not Survived,Died,,2683,,40.6677,-74.0407,Point,6.4375,6,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
16,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Jeso Culumovic,"Culumovic, Mr. Jeso",Southampton,0,No,845,Southampton,male,0,No,Not Survived,Died,,315090,17,40.6677,-74.0407,Point,8.6625,8,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
42,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Anthony Abbing,"Abbing, Mr. Anthony",Southampton,0,No,846,Southampton,male,0,No,Not Survived,Died,,C.A. 5547,42,40.6677,-74.0407,Point,7.55,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
14,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Douglas Bullen Sage,"Sage, Mr. Douglas Bullen",Southampton,2,Yes,847,Southampton,male,8,Yes,Not Survived,Died,,CA. 2343,15,40.6677,-74.0407,Point,69.55,69,1,50.9167,-1.38333,Point,2,3,LineString,8,0,0,41.726931,-49.948253
34,Southampton,U2,Men,Third,"New York, United States",New York,C,Male,Mr. Marin Markoff,"Markoff, Mr. Marin",Southampton,0,No,848,Cherbourg,male,0,No,Not Survived,Died,,349213,35,40.6677,-74.0407,Point,7.8958,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
28,Southampton,U2,Men,Second,"New York, United States",New York,S,Male,Rev. John Harper,"Harper, Rev. John",Southampton,1,Yes,849,Southampton,male,0,No,Not Survived,Died,,248727,28,40.6677,-74.0407,Point,33,33,1,50.9167,-1.38333,Point,1,2,LineString,0,0,0,41.726931,-49.948253
24,Southampton,C92,Women,First,"New York, United States",New York,C,Female,Mrs. Samuel L (Edwiga Grabowska) Goldenberg,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",Southampton,0,No,850,Cherbourg,female,1,Yes,Survived,Survived,,17453,25,40.6677,-74.0407,Point,89.1042,89,1,50.9167,-1.38333,Point,0,1,LineString,1,1,1,41.726931,-49.948253
4,Southampton,U2,Children,Third,"New York, United States",New York,S,Male,Master. Sigvard Harald Elias Andersson,"Andersson, Master. Sigvard Harald Elias",Southampton,2,Yes,851,Southampton,male,4,Yes,Not Survived,Died,,347082,4,40.6677,-74.0407,Point,31.275,31,1,50.9167,-1.38333,Point,2,3,LineString,4,0,0,41.726931,-49.948253
74,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Johan Svensson,"Svensson, Mr. Johan",Southampton,0,No,852,Southampton,male,0,No,Not Survived,Died,,347060,74,40.6677,-74.0407,Point,7.775,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
8,Southampton,U2,Children,Third,"New York, United States",New York,C,Female,Miss. Nourelain Boulos,"Boulos, Miss. Nourelain",Southampton,1,Yes,853,Cherbourg,female,1,Yes,Not Survived,Died,,2678,9,40.6677,-74.0407,Point,15.2458,15,1,50.9167,-1.38333,Point,1,3,LineString,1,0,0,41.726931,-49.948253
16,Southampton,D28,Women,First,"New York, United States",New York,S,Female,Miss. Mary Conover Lines,"Lines, Miss. Mary Conover",Southampton,1,Yes,854,Southampton,female,0,No,Survived,Survived,,PC 17592,16,40.6677,-74.0407,Point,39.4,39,1,50.9167,-1.38333,Point,1,1,LineString,0,1,1,41.726931,-49.948253
44,Southampton,U2,Women,Second,"New York, United States",New York,S,Female,Mrs. Ernest Courtenay (Lilian Hughes) Carter,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",Southampton,0,No,855,Southampton,female,1,Yes,Not Survived,Died,,244252,44,40.6677,-74.0407,Point,26,26,1,50.9167,-1.38333,Point,0,2,LineString,1,0,0,41.726931,-49.948253
18,Southampton,U2,Women,Third,"New York, United States",New York,S,Female,Mrs. Sam (Leah Rosen) Aks,"Aks, Mrs. Sam (Leah Rosen)",Southampton,1,Yes,856,Southampton,female,0,No,Survived,Survived,,392091,18,40.6677,-74.0407,Point,9.35,9,1,50.9167,-1.38333,Point,1,3,LineString,0,1,1,41.726931,-49.948253
44,Southampton,U2,Women,First,"New York, United States",New York,S,Female,Mrs. George Dennick (Mary Hitchcock) Wick,"Wick, Mrs. George Dennick (Mary Hitchcock)",Southampton,1,Yes,857,Southampton,female,1,Yes,Survived,Survived,,36928,45,40.6677,-74.0407,Point,164.8667,164,1,50.9167,-1.38333,Point,1,1,LineString,1,1,1,41.726931,-49.948253
50,Southampton,E17,Men,First,"New York, United States",New York,S,Male,Mr. Peter Denis Daly,"Daly, Mr. Peter Denis ",Southampton,0,No,858,Southampton,male,0,No,Survived,Survived,,113055,51,40.6677,-74.0407,Point,26.55,26,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
24,Southampton,U2,Women,Third,"New York, United States",New York,C,Female,Mrs. Solomon (Latifa Qurban) Baclini,"Baclini, Mrs. Solomon (Latifa Qurban)",Southampton,3,Yes,859,Cherbourg,female,0,No,Survived,Survived,,2666,24,40.6677,-74.0407,Point,19.2583,19,1,50.9167,-1.38333,Point,3,3,LineString,0,1,1,41.726931,-49.948253
24,Southampton,U2,Men,Third,"New York, United States",New York,C,Male,Mr. Raihed Razi,"Razi, Mr. Raihed",Southampton,0,No,860,Cherbourg,male,0,No,Not Survived,Died,,2629,25,40.6677,-74.0407,Point,7.2292,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
40,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Claus Peter Hansen,"Hansen, Mr. Claus Peter",Southampton,0,No,861,Southampton,male,2,Yes,Not Survived,Died,,350026,41,40.6677,-74.0407,Point,14.1083,14,1,50.9167,-1.38333,Point,0,3,LineString,2,0,0,41.726931,-49.948253
20,Southampton,U2,Men,Second,"New York, United States",New York,S,Male,Mr. Frederick Edward Giles,"Giles, Mr. Frederick Edward",Southampton,0,No,862,Southampton,male,1,Yes,Not Survived,Died,,28134,21,40.6677,-74.0407,Point,11.5,11,1,50.9167,-1.38333,Point,0,2,LineString,1,0,0,41.726931,-49.948253
48,Southampton,D17,Women,First,"New York, United States",New York,S,Female,Mrs. Frederick Joel (Margaret Welles Barron) Swift,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",Southampton,0,No,863,Southampton,female,0,No,Survived,Survived,,17466,48,40.6677,-74.0407,Point,25.9292,25,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
24,Southampton,U2,Women,Third,"New York, United States",New York,S,Female,"Miss. Dorothy Edith ""Dolly"" Sage","Sage, Miss. Dorothy Edith ""Dolly""",Southampton,2,Yes,864,Southampton,female,8,Yes,Not Survived,Died,,CA. 2343,25,40.6677,-74.0407,Point,69.55,69,1,50.9167,-1.38333,Point,2,3,LineString,8,0,0,41.726931,-49.948253
24,Southampton,U2,Men,Second,"New York, United States",New York,S,Male,Mr. John William Gill,"Gill, Mr. John William",Southampton,0,No,865,Southampton,male,0,No,Not Survived,Died,,233866,24,40.6677,-74.0407,Point,13,13,1,50.9167,-1.38333,Point,0,2,LineString,0,0,0,41.726931,-49.948253
42,Southampton,U2,Women,Second,"New York, United States",New York,S,Female,Mrs. (Karolina) Bystrom,"Bystrom, Mrs. (Karolina)",Southampton,0,No,866,Southampton,female,0,No,Survived,Survived,,236852,42,40.6677,-74.0407,Point,13,13,1,50.9167,-1.38333,Point,0,2,LineString,0,1,1,41.726931,-49.948253
26,Southampton,U2,Women,Second,"New York, United States",New York,C,Female,Miss. Asuncion Duran y More,"Duran y More, Miss. Asuncion",Southampton,0,No,867,Cherbourg,female,1,Yes,Survived,Survived,,SC/PARIS 2149,27,40.6677,-74.0407,Point,13.8583,13,1,50.9167,-1.38333,Point,0,2,LineString,1,1,1,41.726931,-49.948253
30,Southampton,A24,Men,First,"New York, United States",New York,S,Male,Mr. Washington Augustus II Roebling,"Roebling, Mr. Washington Augustus II",Southampton,0,No,868,Southampton,male,0,No,Not Survived,Died,,PC 17590,31,40.6677,-74.0407,Point,50.4958,50,1,50.9167,-1.38333,Point,0,1,LineString,0,0,0,41.726931,-49.948253
24,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Philemon van Melkebeke,"van Melkebeke, Mr. Philemon",Southampton,0,No,869,Southampton,male,0,No,Not Survived,Died,,345777,25,40.6677,-74.0407,Point,9.5,9,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
4,Southampton,U2,Children,Third,"New York, United States",New York,S,Male,Master. Harold Theodor Johnson,"Johnson, Master. Harold Theodor",Southampton,1,Yes,870,Southampton,male,1,Yes,Survived,Survived,,347742,4,40.6677,-74.0407,Point,11.1333,11,1,50.9167,-1.38333,Point,1,3,LineString,1,1,1,41.726931,-49.948253
26,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Cerin Balkic,"Balkic, Mr. Cerin",Southampton,0,No,871,Southampton,male,0,No,Not Survived,Died,,349248,26,40.6677,-74.0407,Point,7.8958,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
46,Southampton,D35,Women,First,"New York, United States",New York,S,Female,Mrs. Richard Leonard (Sallie Monypeny) Beckwith,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",Southampton,1,Yes,872,Southampton,female,1,Yes,Survived,Survived,,11751,47,40.6677,-74.0407,Point,52.5542,52,1,50.9167,-1.38333,Point,1,1,LineString,1,1,1,41.726931,-49.948253
32,Southampton,B51 B53 B55,Men,First,"New York, United States",New York,S,Male,Mr. Frans Olof Carlsson,"Carlsson, Mr. Frans Olof",Southampton,0,No,873,Southampton,male,0,No,Not Survived,Died,,695,33,40.6677,-74.0407,Point,5,5,1,50.9167,-1.38333,Point,0,1,LineString,0,0,0,41.726931,-49.948253
46,Southampton,U2,Men,Third,"New York, United States",New York,S,Male,Mr. Victor Vander Cruyssen,"Vander Cruyssen, Mr. Victor",Southampton,0,No,874,Southampton,male,0,No,Not Survived,Died,,345765,47,40.6677,-74.0407,Point,9,9,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
28,Southampton,U2,Women,Second,"New York, United States",New York,C,Female,Mrs. Samuel (Hannah Wizosky) Abelson,"Abelson, Mrs. Samuel (Hannah Wizosky)",Southampton,0,No,875,Cherbourg,female,1,Yes,Survived,Survived,,P/PP 3381,28,40.6677,-74.0407,Point,24,24,1,50.9167,-1.38333,Point,0,2,LineString,1,1,1,41.726931,-49.948253
14,Southampton,U2,Women,Third,"New York, United States",New York,C,Female,"Miss. Adele Kiamie ""Jane"" Najib","Najib, Miss. Adele Kiamie ""Jane""",Southampton,0,No,876,Cherbourg,female,0,No,Survived,Survived,,2667,15,40.6677,-74.0407,Point,7.225,7,1,50.9167,-1.38333,Point,0,3,LineString,0,1,1,41.726931,-49.948253
20,Southampton,B1,Men,Third,"New York, United States",New York,S,Male,Mr. Alfred Ossian Gustafsson,"Gustafsson, Mr. Alfred Ossian",Southampton,0,No,877,Southampton,male,0,No,Not Survived,Died,,7534,20,40.6677,-74.0407,Point,9.8458,9,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
18,Southampton,B1,Men,Third,"New York, United States",New York,S,Male,Mr. Nedelio Petroff,"Petroff, Mr. Nedelio",Southampton,0,No,878,Southampton,male,0,No,Not Survived,Died,,349212,19,40.6677,-74.0407,Point,7.8958,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
24,Southampton,B1,Men,Third,"New York, United States",New York,S,Male,Mr. Kristo Laleff,"Laleff, Mr. Kristo",Southampton,0,No,879,Southampton,male,0,No,Not Survived,Died,,349217,25,40.6677,-74.0407,Point,7.8958,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
56,Southampton,C50,Women,First,"New York, United States",New York,C,Female,Mrs. Thomas Jr (Lily Alexenia Wilson) Potter,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",Southampton,1,Yes,880,Cherbourg,female,0,No,Survived,Survived,,11767,56,40.6677,-74.0407,Point,83.1583,83,1,50.9167,-1.38333,Point,1,1,LineString,0,1,1,41.726931,-49.948253
24,Southampton,B1,Women,Second,"New York, United States",New York,S,Female,Mrs. William (Imanita Parrish Hall) Shelley,"Shelley, Mrs. William (Imanita Parrish Hall)",Southampton,1,Yes,881,Southampton,female,0,No,Survived,Survived,,230433,25,40.6677,-74.0407,Point,26,26,1,50.9167,-1.38333,Point,1,2,LineString,0,1,1,41.726931,-49.948253
32,Southampton,B1,Men,Third,"New York, United States",New York,S,Male,Mr. Johann Markun,"Markun, Mr. Johann",Southampton,0,No,882,Southampton,male,0,No,Not Survived,Died,,349257,33,40.6677,-74.0407,Point,7.8958,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
22,Southampton,B1,Women,Third,"New York, United States",New York,S,Female,Miss. Gerda Ulrika Dahlberg,"Dahlberg, Miss. Gerda Ulrika",Southampton,0,No,883,Southampton,female,0,No,Not Survived,Died,,7552,22,40.6677,-74.0407,Point,10.5167,10,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
28,Southampton,B1,Men,Second,"New York, United States",New York,S,Male,Mr. Frederick James Banfield,"Banfield, Mr. Frederick James",Southampton,0,No,884,Southampton,male,0,No,Not Survived,Died,,C.A./SOTON 34068,28,40.6677,-74.0407,Point,10.5,10,1,50.9167,-1.38333,Point,0,2,LineString,0,0,0,41.726931,-49.948253
24,Southampton,B1,Men,Third,"New York, United States",New York,S,Male,Mr. Henry Jr Sutehall,"Sutehall, Mr. Henry Jr",Southampton,0,No,885,Southampton,male,0,No,Not Survived,Died,,SOTON/OQ 392076,25,40.6677,-74.0407,Point,7.05,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
38,Southampton,B1,Women,Third,"New York, United States",New York,Q,Female,Mrs. William (Margaret Norton) Rice,"Rice, Mrs. William (Margaret Norton)",Southampton,5,Yes,886,Queenstown,female,0,No,Not Survived,Died,,382652,39,40.6677,-74.0407,Point,29.125,29,1,50.9167,-1.38333,Point,5,3,LineString,0,0,0,41.726931,-49.948253
26,Southampton,B1,Men,Second,"New York, United States",New York,S,Male,Rev. Juozas Montvila,"Montvila, Rev. Juozas",Southampton,0,No,887,Southampton,male,0,No,Not Survived,Died,,211536,27,40.6677,-74.0407,Point,13,13,1,50.9167,-1.38333,Point,0,2,LineString,0,0,0,41.726931,-49.948253
18,Southampton,B42,Women,First,"New York, United States",New York,S,Female,Miss. Margaret Edith Graham,"Graham, Miss. Margaret Edith",Southampton,0,No,888,Southampton,female,0,No,Survived,Survived,,112053,19,40.6677,-74.0407,Point,30,30,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
24,Southampton,B1,Women,Third,"New York, United States",New York,S,Female,"Miss. Catherine Helen ""Carrie"" Johnston","Johnston, Miss. Catherine Helen ""Carrie""",Southampton,2,Yes,889,Southampton,female,1,Yes,Not Survived,Died,,W./C. 6607,25,40.6677,-74.0407,Point,23.45,23,1,50.9167,-1.38333,Point,2,3,LineString,1,0,0,41.726931,-49.948253
26,Southampton,C148,Men,First,"New York, United States",New York,C,Male,Mr. Karl Howell Behr,"Behr, Mr. Karl Howell",Southampton,0,No,890,Cherbourg,male,0,No,Survived,Survived,,111369,26,40.6677,-74.0407,Point,30,30,1,50.9167,-1.38333,Point,0,1,LineString,0,1,1,41.726931,-49.948253
32,Southampton,B1,Men,Third,"New York, United States",New York,Q,Male,Mr. Patrick Dooley,"Dooley, Mr. Patrick",Southampton,0,No,891,Queenstown,male,0,No,Not Survived,Died,,370376,32,40.6677,-74.0407,Point,7.75,7,1,50.9167,-1.38333,Point,0,3,LineString,0,0,0,41.726931,-49.948253
